369,4,4,1,1,4,3,4,1,4,1,1,2,3,3,1,1,2,1,2,1,3,4,2,1,3,4,5,4,3,5,1,1,4,2,1,3,2,5,5,1,4,3,5,3,2,5,4,3,3,4,1,2,1,3,3,4,5,4,2,4,1,5,3,2,5,4,4,1,5,2,3,3,2,1,4,5,4,5,4,1,2,2,3,5,3,3,4,3,2,1,1,5,5,4,3,4,2,4,3,2,1,1,2,3,4,1,3,1,1,3,5,3,4,2,3,5,5,5,1,4,4,2,1,3,3,2,2,3,5,4,2,1,2,4,3,3,1,2,1,5,4,3,4,2,3
370,1,4,2,1,4,3,4,3,4,1,3,2,3,3,1,1,1,3,4,1,3,2,2,1,3,4,5,1,3,5,1,1,4,3,1,4,4,2,4,5,4,3,5,2,2,5,4,3,3,4,3,2,1,5,3,4,1,5,3,4,4,4,3,5,4,4,4,1,5,4,3,4,4,3,4,5,4,3,4,1,5,5,3,5,5,3,3,5,2,4,4,5,5,4,3,4,2,4,1,1,1,1,2,3,1,1,3,1,2,3,5,3,5,2,4,5,1,5,1,1,4,2,1,2,2,2,2,3,5,4,2,1,4,4,1,3,3,5,3,3,1,1,4,2,3
371,3,4,2,1,4,3,4,3,4,1,2,2,2,3,1,2,4,3,2,4,1,4,2,2,3,4,5,1,1,5,1,1,4,3,1,2,4,5,4,5,4,3,5,3,2,1,4,3,3,2,1,1,1,5,3,2,5,4,3,4,1,4,3,2,1,4,5,1,5,2,3,4,2,3,4,5,4,3,4,1,3,1,5,3,4,3,4,2,2,1,3,5,5,4,3,4,2,2,4,3,1,1,2,3,4,1,3,1,3,4,5,3,4,2,3,5,5,4,1,4,4,2,3,2,2,2,2,3,5,4,2,1,2,4,5,3,3,5,5,3,1,1,5,2,3
372,2,4,2,1,4,3,4,3,3,1,1,1,1,3,3,1,4,1,2,1,1,3,2,2,3,4,5,4,3,5,1,1,4,3,1,3,4,2,4,5,4,3,5,2,2,5,4,3,3,4,5,1,1,5,3,4,5,4,3,4,4,4,3,5,5,4,4,4,5,2,2,4,4,3,4,5,4,1,2,1,5,5,3,3,3,3,3,4,2,1,4,3,5,4,3,2,2,0,1,1,1,3,2,4,4,1,3,1,2,4,5,3,4,2,3,0,4,5,1,0,0,0,0,2,2,2,5,3,5,4,2,1,1,4,4,3,3,1,5,0,0,3,4,2,3
373,4,4,2,1,4,3,4,3,4,1,1,2,2,3,4,1,4,1,4,1,3,4,2,2,3,4,5,4,1,5,1,1,4,2,1,4,4,2,4,4,4,3,5,3,2,5,4,3,3,4,1,1,3,5,3,4,5,4,3,4,4,5,3,5,5,4,4,1,5,2,2,4,4,3,4,5,4,5,2,1,5,1,3,5,3,3,3,3,4,4,4,5,5,4,3,4,2,3,4,1,1,1,2,3,1,1,3,3,4,5,5,3,4,2,3,3,2,5,1,3,4,5,4,2,2,2,2,3,3,4,2,1,2,4,4,4,1,5,1,4,4,3,4,2,3
374,3,4,2,1,4,4,4,3,2,1,4,2,2,3,1,3,2,3,2,4,3,4,2,2,3,4,5,4,3,5,1,1,4,3,1,2,4,2,4,5,4,3,2,3,2,5,4,3,3,4,1,2,1,5,3,4,4,3,3,4,1,4,2,1,5,4,1,4,5,2,3,3,2,3,4,3,4,5,4,3,5,5,5,5,4,3,3,5,4,1,5,5,5,4,3,4,2,4,4,3,1,1,2,3,1,1,3,1,2,4,5,3,3,2,3,5,5,5,3,4,4,1,4,2,2,2,5,3,5,4,2,1,2,4,4,3,3,1,5,4,2,1,3,2,3
375,3,4,2,1,4,3,4,1,4,1,1,4,2,3,1,1,4,3,2,1,1,4,2,1,3,4,5,4,3,2,1,1,4,3,1,4,4,5,4,1,4,3,5,3,2,5,4,5,3,4,1,2,1,5,3,2,5,5,3,4,1,4,3,5,5,4,4,1,5,1,3,3,4,3,4,2,4,4,2,1,5,1,3,4,4,3,3,3,2,1,3,5,5,4,3,4,2,2,4,5,1,1,3,1,1,1,3,5,5,4,5,3,1,2,3,5,5,5,1,4,3,3,5,2,2,2,2,3,5,4,2,1,2,3,3,3,3,1,5,3,4,3,4,1,3
376,1,4,2,1,3,3,4,1,4,1,1,4,3,2,3,1,4,3,2,4,3,4,2,1,3,4,5,4,3,5,1,1,4,3,1,2,1,2,4,4,4,3,5,3,2,5,4,3,3,3,1,1,1,5,4,4,5,4,3,4,1,4,3,5,5,4,4,1,5,2,3,1,4,3,4,5,4,2,2,1,4,2,5,5,3,3,4,3,2,4,5,5,4,4,3,4,4,4,1,1,1,1,2,3,1,1,3,5,3,4,1,3,4,2,4,5,4,4,1,2,4,1,4,4,2,2,2,3,5,4,2,1,2,4,5,4,2,1,2,4,1,3,4,2,3
377,1,4,2,1,3,3,4,1,4,1,1,4,3,2,3,1,4,3,2,4,3,4,2,1,3,4,5,4,3,5,1,1,4,3,1,2,1,2,4,4,4,3,5,3,2,5,4,3,3,3,1,1,1,5,4,4,5,4,3,4,1,4,3,5,5,4,4,1,5,2,3,1,4,3,4,5,4,2,2,1,4,2,5,5,3,3,4,3,2,4,5,5,4,4,3,4,4,4,1,1,1,1,2,3,1,1,3,5,3,4,1,3,4,2,4,5,4,4,1,2,4,1,4,4,2,2,2,3,5,4,2,1,2,4,5,4,2,1,2,4,1,3,4,2,3
378,4,4,1,1,4,3,4,1,4,1,1,2,3,3,1,1,2,1,2,1,3,4,2,1,3,4,5,4,3,5,1,1,4,2,1,3,2,5,5,1,4,3,5,3,2,5,4,3,3,4,1,2,1,3,3,4,5,4,2,4,1,5,3,2,5,4,4,1,5,2,3,3,2,1,4,5,4,5,4,1,2,2,3,5,3,3,4,3,2,1,1,5,5,4,3,4,2,4,3,2,1,1,2,3,4,1,3,1,1,3,5,3,4,2,3,5,5,5,1,4,4,2,1,3,3,2,2,3,5,4,2,1,2,4,3,3,1,2,1,5,4,3,4,2,3
379,2,4,2,1,4,3,4,1,4,1,1,2,2,4,2,3,4,2,4,1,1,4,2,1,3,4,5,4,3,5,1,1,4,1,1,2,3,5,2,5,4,3,5,3,2,5,4,3,3,4,1,1,1,5,3,4,5,4,3,4,5,4,3,5,5,4,1,1,5,2,3,2,4,5,4,3,4,4,4,1,3,4,3,5,4,3,3,4,2,1,5,5,5,2,3,4,2,2,3,5,1,5,2,3,1,1,3,5,2,4,4,3,4,2,5,5,5,2,3,4,5,5,4,2,2,2,2,3,5,4,2,1,2,4,4,3,4,3,3,3,1,3,4,2,3
380,4,4,2,1,4,3,4,3,4,1,3,2,3,3,1,1,4,3,4,1,2,4,2,2,3,4,5,4,3,5,1,1,3,2,1,3,4,5,4,5,4,3,5,2,2,5,4,3,3,4,1,1,1,5,3,2,5,4,3,4,1,4,3,5,5,4,4,1,5,4,3,3,4,3,4,5,4,5,4,1,4,1,3,1,2,3,3,3,2,1,2,5,5,4,3,5,2,2,4,3,1,1,2,3,1,2,3,1,2,3,5,3,2,2,2,2,4,3,1,4,1,1,1,2,2,2,2,3,5,4,2,1,4,4,5,3,5,3,5,3,2,3,4,2,3
381,3,4,2,1,3,3,4,1,4,1,3,2,2,3,1,4,3,1,2,3,2,4,2,2,3,5,5,4,1,5,1,1,4,3,1,3,2,2,4,5,4,3,5,3,2,5,4,3,3,4,1,1,1,5,3,4,2,4,3,4,3,4,2,5,5,4,4,1,2,2,3,2,4,4,4,5,4,5,4,1,4,3,3,4,5,3,4,3,2,2,2,5,5,5,3,4,2,4,1,1,1,3,1,1,4,2,3,1,5,4,5,3,4,2,1,5,5,3,4,4,4,1,1,2,2,2,2,3,5,4,2,1,4,4,5,3,5,1,3,4,4,3,4,2,3
382,4,2,2,1,4,3,4,1,4,3,3,2,3,4,4,1,4,3,2,1,3,4,2,1,3,4,5,4,4,5,4,1,4,3,1,2,4,2,4,5,4,3,5,2,2,5,4,1,3,4,1,2,1,5,3,4,1,4,3,4,1,4,3,5,5,5,4,2,5,1,3,2,4,3,3,5,4,5,4,1,5,1,3,2,3,3,3,5,2,1,2,5,5,4,3,4,2,5,4,1,1,1,2,3,4,1,3,1,1,4,5,3,4,4,3,4,2,2,4,3,2,2,4,4,2,2,5,3,5,4,2,1,2,4,3,3,3,1,5,5,2,3,4,2,4
383,2,4,2,1,4,3,4,3,3,1,1,1,1,3,3,1,4,1,2,1,1,3,2,2,3,4,5,4,3,5,1,1,4,3,1,3,4,2,4,5,4,3,5,2,2,5,4,3,3,4,5,1,1,5,3,4,5,4,3,4,4,4,3,5,5,4,4,4,5,2,2,4,4,3,4,5,4,1,2,1,5,5,3,3,3,3,3,4,2,1,4,3,5,4,3,2,2,0,1,1,1,3,2,4,4,1,3,1,2,4,5,3,4,2,3,0,4,5,1,0,0,0,0,2,2,2,5,3,5,4,2,1,1,4,4,3,3,1,5,0,0,3,4,2,3
384,1,4,2,1,4,3,4,3,4,1,3,2,3,3,1,1,1,3,4,1,3,2,2,1,3,4,5,1,3,5,1,1,4,3,1,4,4,2,4,5,4,3,5,2,2,5,4,3,3,4,3,2,1,5,3,4,1,5,3,4,4,4,3,5,4,4,4,1,5,4,3,4,4,3,4,5,4,3,4,1,5,5,3,5,5,3,3,5,2,4,4,5,5,4,3,4,2,4,1,1,1,1,2,3,1,1,3,1,2,3,5,3,5,2,4,5,1,5,1,1,4,2,1,2,2,2,2,3,5,4,2,1,4,4,1,3,3,5,3,3,1,1,4,2,3
385,4,4,2,1,4,3,4,3,4,1,1,2,2,3,4,1,4,1,4,1,3,4,2,2,3,4,5,4,1,5,1,1,4,2,1,4,4,2,4,4,4,3,5,3,2,5,4,3,3,4,1,1,3,5,3,4,5,4,3,4,4,5,3,5,5,4,4,1,5,2,2,4,4,3,4,5,4,5,2,1,5,1,3,5,3,3,3,3,4,4,4,5,5,4,3,4,2,3,4,1,1,1,2,3,1,1,3,3,4,5,5,3,4,2,3,3,2,5,1,3,4,5,4,2,2,2,2,3,3,4,2,1,2,4,4,4,1,5,1,4,4,3,4,2,3
386,1,4,2,1,4,3,4,1,4,2,1,2,3,2,1,3,2,3,2,4,3,4,2,2,3,4,5,4,3,5,1,5,4,3,1,3,4,5,2,2,4,3,5,2,2,5,4,3,3,4,1,2,1,2,3,2,1,4,2,4,1,1,3,5,5,4,1,1,5,2,3,2,4,3,4,5,4,5,2,1,4,3,3,2,3,3,3,3,2,1,2,5,5,4,3,4,4,5,2,1,1,2,2,5,2,1,3,1,5,4,5,3,1,2,3,5,5,5,4,4,4,4,4,2,2,2,2,3,5,4,2,1,2,5,5,4,2,3,5,4,4,3,4,4,3
387,4,4,4,1,4,3,4,1,4,1,3,2,2,3,1,1,4,3,4,4,1,4,2,2,3,5,2,4,5,5,1,1,4,2,1,3,4,2,4,4,4,3,5,2,2,5,4,3,3,4,3,2,1,5,3,4,5,4,3,4,1,4,3,5,5,4,4,2,2,5,3,5,4,3,4,5,4,3,4,1,4,2,4,5,1,3,3,2,4,1,5,5,5,4,3,4,2,5,3,1,1,1,2,3,5,1,3,1,5,4,5,3,4,2,2,5,5,4,1,4,4,1,3,2,2,2,2,3,5,4,2,1,5,4,4,3,3,1,5,3,2,3,4,2,3
388,4,4,2,4,4,3,3,1,2,4,2,2,1,3,1,1,4,4,2,2,2,1,2,1,3,4,5,4,3,5,1,1,4,2,3,2,4,5,2,5,4,3,5,2,2,5,4,3,3,4,1,2,1,5,5,4,5,4,3,2,3,4,3,4,5,4,4,1,5,2,3,2,2,3,4,3,4,5,4,1,3,1,3,5,4,3,3,3,3,1,4,5,5,4,1,2,2,4,5,5,1,1,2,3,5,1,3,5,5,4,5,3,4,2,3,5,3,5,3,1,4,5,4,2,2,2,2,3,5,4,2,1,2,4,4,3,3,1,4,5,1,1,4,2,3
389,3,4,2,1,4,3,4,3,4,1,2,2,2,3,1,2,4,3,2,4,1,4,2,2,3,4,5,1,1,5,1,1,4,3,1,2,4,5,4,5,4,3,5,3,2,1,4,3,3,2,1,1,1,5,3,2,5,4,3,4,1,4,3,2,1,4,5,1,5,2,3,4,2,3,4,5,4,3,4,1,3,1,5,3,4,3,4,2,2,1,3,5,5,4,3,4,2,2,4,3,1,1,2,3,4,1,3,1,3,4,5,3,4,2,3,5,5,4,1,4,4,2,3,2,2,2,2,3,5,4,2,1,2,4,5,3,3,5,5,3,1,1,5,2,3
390,2,4,2,1,4,3,4,3,4,2,4,2,3,4,3,1,4,4,2,3,2,4,2,2,4,3,5,1,3,5,1,1,4,3,1,1,4,2,2,5,4,3,5,2,2,5,4,3,3,4,1,1,1,5,3,4,5,3,3,4,1,4,3,1,4,4,4,1,2,4,3,4,4,5,4,3,4,4,4,1,3,4,3,5,1,3,3,3,2,1,3,5,5,4,3,4,2,2,4,1,3,1,2,3,1,1,3,1,1,5,5,3,4,3,3,5,1,5,3,4,4,1,1,2,2,2,2,3,5,4,2,1,2,4,5,3,3,1,5,5,4,3,4,2,3
391,2,4,2,1,4,3,4,1,4,1,3,2,1,3,1,1,4,4,2,4,3,4,2,1,3,4,5,4,1,5,1,3,4,2,1,4,3,4,2,5,4,3,5,3,2,5,4,3,3,2,1,2,4,5,3,4,5,2,3,4,1,4,3,5,5,4,4,1,5,2,3,1,4,5,4,5,4,5,4,1,2,2,3,5,3,3,3,3,2,1,3,5,5,4,3,4,2,5,1,5,1,1,2,3,1,1,3,1,2,4,1,3,4,2,4,2,5,3,3,3,4,3,1,2,2,2,2,3,5,4,2,1,2,4,5,3,2,4,2,4,4,1,4,2,3
392,2,4,2,1,4,3,4,1,4,1,1,2,2,4,2,3,4,2,4,1,1,4,2,1,3,4,5,4,3,5,1,1,4,1,1,2,3,5,2,5,4,3,5,3,2,5,4,3,3,4,1,1,1,5,3,4,5,4,3,4,5,4,3,5,5,4,1,1,5,2,3,2,4,5,4,3,4,4,4,1,3,4,3,5,4,3,3,4,2,1,5,5,5,2,3,4,2,2,3,5,1,5,2,3,1,1,3,5,2,4,4,3,4,2,5,5,5,2,3,4,5,5,4,2,2,2,2,3,5,4,2,1,2,4,4,3,4,3,3,3,1,3,4,2,3
393,2,2,2,1,4,3,4,3,4,1,2,2,1,3,1,3,4,3,2,1,3,1,2,2,3,4,5,4,3,5,1,1,4,3,1,3,2,2,4,5,4,3,5,2,2,5,4,3,3,4,1,2,1,5,3,4,4,4,3,4,1,5,3,5,5,4,1,1,5,2,3,4,4,3,4,5,4,3,4,1,4,5,3,5,3,3,4,3,2,1,3,1,5,4,3,4,2,4,4,1,1,2,2,2,2,1,3,5,2,4,5,3,4,2,3,3,5,5,1,4,4,4,1,2,2,2,2,3,2,4,2,1,1,4,4,3,2,2,5,5,4,4,4,2,3
394,3,4,2,1,3,3,4,1,4,1,3,2,2,3,1,4,3,1,2,3,2,4,2,2,3,5,5,4,1,5,1,1,4,3,1,3,2,2,4,5,4,3,5,3,2,5,4,3,3,4,1,1,1,5,3,4,2,4,3,4,3,4,2,5,5,4,4,1,2,2,3,2,4,4,4,5,4,5,4,1,4,3,3,4,5,3,4,3,2,2,2,5,5,5,3,4,2,4,1,1,1,3,1,1,4,2,3,1,5,4,5,3,4,2,1,5,5,3,4,4,4,1,1,2,2,2,2,3,5,4,2,1,4,4,5,3,5,1,3,4,4,3,4,2,3
395,4,4,2,1,4,3,4,3,4,1,3,2,3,3,1,1,4,3,4,1,2,4,2,2,3,4,5,4,3,5,1,1,3,2,1,3,4,5,4,5,4,3,5,2,2,5,4,3,3,4,1,1,1,5,3,2,5,4,3,4,1,4,3,5,5,4,4,1,5,4,3,3,4,3,4,5,4,5,4,1,4,1,3,1,2,3,3,3,2,1,2,5,5,4,3,5,2,2,4,3,1,1,2,3,1,2,3,1,2,3,5,3,2,2,2,2,4,3,1,4,1,1,1,2,2,2,2,3,5,4,2,1,4,4,5,3,5,3,5,3,2,3,4,2,3
396,1,4,2,1,4,3,4,3,4,1,1,2,3,3,1,1,4,3,2,1,3,4,2,1,3,4,5,4,1,5,1,1,4,2,2,5,1,2,4,5,4,3,5,2,2,5,4,3,3,4,1,1,1,5,3,4,5,4,3,4,1,4,3,5,5,4,4,1,2,2,5,4,4,3,4,5,4,5,4,1,2,3,3,5,4,2,3,4,2,4,5,5,5,4,3,4,4,2,1,3,1,1,2,3,4,1,3,1,5,3,5,3,4,2,1,5,5,5,3,4,4,1,1,4,2,2,2,3,5,4,2,1,4,2,5,3,4,1,4,3,1,3,4,2,3
397,4,4,2,1,4,3,4,1,4,1,4,2,2,2,1,1,2,1,2,1,4,4,2,2,3,4,5,4,3,5,1,1,4,2,1,3,1,5,2,5,4,3,5,2,2,5,4,3,3,4,1,2,1,5,5,4,5,4,3,4,1,4,2,5,4,4,4,1,2,2,2,3,4,3,4,5,4,3,5,1,2,1,3,5,3,3,3,5,2,1,3,5,5,4,3,4,2,4,5,1,1,1,2,3,2,1,3,1,2,1,5,3,4,2,3,0,0,5,1,4,5,2,5,2,2,2,2,3,5,4,2,1,2,4,0,3,0,3,5,4,5,3,4,2,3
398,4,4,2,1,4,3,4,3,4,1,3,2,3,4,1,1,4,3,2,1,1,4,2,1,3,4,5,1,3,5,1,1,4,3,1,3,3,5,4,5,4,3,5,3,2,5,4,3,3,4,1,1,1,5,3,4,5,5,3,4,1,4,3,5,5,4,1,1,5,2,1,2,2,3,4,3,4,3,4,1,5,5,3,5,3,3,3,3,4,3,3,5,5,4,3,4,2,5,4,2,1,3,3,3,3,5,3,1,5,3,5,3,1,2,3,5,5,4,3,4,4,3,5,4,2,2,2,3,5,4,2,1,2,2,5,3,3,1,3,4,4,3,2,2,3
399,4,4,2,1,4,3,4,3,4,4,1,2,1,4,4,2,4,3,4,4,2,4,2,4,3,4,5,4,3,5,1,1,4,2,1,2,4,4,4,5,4,3,5,2,2,5,4,3,3,4,1,5,1,5,2,5,4,3,3,4,3,4,3,5,5,4,4,1,5,2,3,2,4,3,4,5,4,1,4,1,5,1,4,2,4,3,4,3,3,1,2,2,5,4,3,4,5,2,2,3,2,2,2,2,2,1,3,1,5,4,5,3,4,2,3,5,2,4,1,4,4,2,1,2,2,2,2,3,5,4,2,1,2,4,4,1,1,1,1,1,1,3,4,2,3
400,1,4,2,1,4,3,4,3,4,1,3,2,3,3,1,1,2,3,4,4,3,4,2,2,3,4,5,4,3,5,1,1,4,3,1,3,2,2,4,5,4,3,5,2,2,5,4,3,1,4,1,2,1,5,3,2,5,4,3,4,5,4,3,5,5,4,4,1,5,2,3,2,4,3,4,3,4,5,4,1,4,1,3,5,2,3,4,1,2,1,3,5,5,4,3,4,2,4,3,5,1,3,3,4,1,1,3,1,2,4,5,3,4,2,3,5,4,3,5,4,4,1,1,2,2,2,5,3,5,4,2,1,2,2,4,3,2,1,5,5,5,3,4,2,3
401,4,2,2,1,4,3,4,1,4,3,3,2,3,4,4,1,4,3,2,1,3,4,2,1,3,4,5,4,4,5,4,1,4,3,1,2,4,2,4,5,4,3,5,2,2,5,4,1,3,4,1,2,1,5,3,4,1,4,3,4,1,4,3,5,5,5,4,2,5,1,3,2,4,3,3,5,4,5,4,1,5,1,3,2,3,3,3,5,2,1,2,5,5,4,3,4,2,5,4,1,1,1,2,3,4,1,3,1,1,4,5,3,4,4,3,4,2,2,4,3,2,2,4,4,2,2,5,3,5,4,2,1,2,4,3,3,3,1,5,5,2,3,4,2,4
402,1,4,3,4,4,3,4,1,2,1,2,2,1,3,1,2,2,4,2,1,1,4,4,2,3,4,5,3,3,5,1,1,4,3,3,3,4,2,4,5,4,3,5,3,2,5,4,3,3,4,3,2,1,5,3,4,2,2,2,4,1,4,3,5,5,4,4,5,5,2,3,5,4,3,4,3,4,5,2,1,4,5,3,5,2,3,3,3,2,1,5,5,5,4,3,4,2,2,3,1,1,4,1,3,1,4,3,1,3,4,5,3,4,2,3,5,5,5,1,3,4,1,5,2,2,2,2,3,5,4,2,1,4,4,4,3,5,1,3,4,3,3,3,2,3
403,4,4,2,1,4,3,4,3,2,1,1,2,2,4,3,4,2,3,2,1,1,4,1,1,3,4,5,1,3,5,1,1,4,3,1,5,4,2,2,5,4,3,5,3,2,5,4,3,3,4,1,1,1,5,3,2,5,4,3,4,1,4,3,3,5,4,1,1,5,2,2,2,4,4,4,5,4,5,4,1,4,5,3,5,3,3,3,3,2,1,5,5,4,4,3,2,2,4,3,3,3,4,2,3,4,1,3,1,2,4,5,3,1,2,4,3,5,4,4,4,4,3,1,2,2,2,2,3,5,4,2,1,4,4,4,3,2,1,5,5,3,3,4,2,3
404,4,3,2,1,4,4,4,1,4,4,1,2,2,2,1,1,2,3,4,4,3,3,1,3,3,4,5,4,3,5,1,1,1,3,1,2,4,5,4,5,4,1,3,2,2,5,4,3,3,4,1,2,1,5,3,4,1,4,3,4,1,4,5,5,3,4,4,1,5,4,3,5,5,3,4,5,4,3,2,1,2,3,2,5,4,3,5,4,2,4,4,5,5,4,3,4,2,4,2,5,1,1,4,3,1,1,2,1,5,4,5,3,4,2,3,5,4,3,2,4,4,1,1,2,2,2,2,3,5,4,2,1,2,4,4,3,3,3,5,1,1,3,4,2,3
405,4,4,1,1,4,3,4,3,2,2,1,2,2,3,1,4,2,3,2,1,2,4,2,2,3,4,5,4,1,5,1,1,4,3,5,2,4,2,5,5,4,3,2,3,2,3,4,3,3,4,1,1,1,5,3,4,5,4,3,4,1,4,3,5,5,4,1,2,5,2,3,2,4,3,4,5,1,5,4,1,5,5,3,5,3,3,3,3,2,4,1,5,1,4,3,4,2,4,3,1,1,0,2,3,4,1,3,1,2,4,5,3,4,2,4,5,5,5,4,1,4,2,5,3,3,2,2,3,5,4,2,1,2,4,2,3,1,3,1,2,2,3,4,1,3
406,4,3,1,1,4,3,4,3,4,1,2,2,2,3,1,3,4,4,1,4,1,4,2,4,3,4,5,4,3,5,1,1,4,3,1,3,4,2,2,5,4,3,5,3,2,5,4,3,3,4,1,1,1,5,3,2,2,2,2,3,4,4,3,5,5,4,4,1,5,2,3,2,4,3,4,5,4,5,4,3,4,5,3,5,3,3,3,5,2,4,4,5,5,4,3,2,2,2,3,2,1,2,2,3,3,1,3,1,2,4,5,3,4,2,3,5,5,5,1,4,4,1,1,2,2,2,2,3,4,4,2,1,2,4,3,3,4,3,3,3,3,3,3,2,3
407,3,4,1,1,4,3,4,3,4,1,2,2,2,3,1,2,4,4,4,1,2,4,2,4,3,4,5,4,3,5,1,0,4,3,1,3,1,2,4,5,4,3,5,2,2,5,4,3,3,1,3,1,1,5,3,4,2,3,3,4,1,4,3,5,5,4,3,1,5,2,3,4,4,3,4,4,4,5,4,1,5,2,3,5,1,4,3,1,2,4,3,5,5,4,3,4,2,4,5,1,1,1,2,3,2,1,3,1,5,4,5,5,1,3,3,5,3,5,1,4,4,3,2,4,2,2,2,3,5,4,2,1,2,4,4,3,2,1,5,5,1,4,4,2,3
408,2,1,4,1,4,3,4,3,4,2,3,2,4,1,1,4,4,1,1,1,2,4,1,2,1,4,5,1,1,5,1,1,4,3,1,2,4,5,4,5,4,3,5,2,2,5,4,3,3,4,1,5,1,3,5,4,5,4,3,4,3,4,3,5,5,4,1,1,5,0,3,2,4,3,0,2,4,5,4,1,5,2,3,2,3,3,3,0,2,4,5,5,5,4,3,4,2,4,4,1,1,2,1,3,2,1,3,1,2,4,5,3,4,2,3,5,5,0,1,0,4,0,0,2,2,3,2,3,5,4,2,1,2,4,4,3,0,0,5,4,0,3,1,2,3
409,2,4,4,1,4,3,4,3,1,3,3,2,2,2,1,3,2,1,2,1,1,4,2,1,2,4,5,4,3,5,1,1,4,3,3,2,4,5,4,5,4,3,5,3,2,5,4,3,3,4,1,1,1,5,3,5,4,4,3,4,1,4,3,5,5,4,4,3,5,2,3,2,3,5,4,3,4,5,2,1,3,2,3,3,1,3,3,4,4,4,4,5,5,4,3,4,2,2,1,5,1,5,3,3,3,1,3,1,5,4,5,3,4,3,3,3,2,5,1,4,4,1,3,2,2,2,5,3,5,4,2,1,3,4,5,3,3,1,5,3,3,3,4,2,3
410,4,4,2,1,4,3,4,3,4,1,2,2,1,4,1,1,4,3,2,1,2,2,2,3,3,2,2,4,3,5,1,1,4,3,1,2,2,5,4,3,4,3,5,3,2,5,4,3,3,4,1,1,1,5,3,4,5,4,3,4,1,1,3,2,4,5,4,4,1,2,3,2,4,3,4,5,4,5,2,1,4,1,5,5,3,3,4,3,2,2,2,2,5,4,3,4,2,2,2,1,1,2,2,3,1,1,3,1,2,4,5,3,4,2,3,4,4,4,1,1,1,2,2,2,2,2,5,3,5,4,2,1,2,4,4,1,1,5,5,4,1,3,4,2,3
411,3,4,2,1,4,3,4,1,4,1,1,2,2,2,4,1,4,3,3,4,2,2,2,1,3,4,5,4,3,5,1,2,4,3,1,2,2,5,4,2,4,3,5,2,2,5,4,3,3,2,1,1,1,5,3,4,5,2,3,4,2,1,3,5,5,4,1,1,5,2,3,2,4,3,4,5,4,5,4,1,4,1,3,5,3,3,3,3,2,1,2,1,4,4,3,4,2,2,4,2,1,5,2,3,1,2,3,1,5,4,1,3,4,2,3,4,5,4,1,4,5,5,5,4,2,2,2,3,2,4,2,1,5,4,4,4,5,1,1,5,1,3,4,2,3
412,2,4,2,1,4,3,4,3,4,1,3,2,2,3,1,1,4,4,4,1,2,4,2,1,3,4,5,4,3,5,1,1,4,3,1,3,4,5,5,5,4,3,5,3,2,5,4,3,3,4,1,1,4,5,3,4,4,2,3,4,1,5,3,5,5,4,4,1,5,2,3,2,4,5,4,5,4,5,4,1,2,1,3,5,3,3,3,3,2,1,5,5,5,4,3,4,2,5,4,1,3,4,3,1,4,4,3,5,2,4,5,3,4,2,3,3,4,3,2,1,4,3,4,2,2,2,2,3,5,4,2,1,2,4,5,3,5,4,3,4,4,3,4,2,3
413,3,4,2,1,4,3,4,3,4,1,2,2,3,3,1,1,2,3,2,1,1,4,2,1,3,4,2,4,3,5,1,1,4,5,1,5,3,2,4,5,4,3,5,2,2,5,4,3,3,4,1,2,1,5,3,4,5,4,3,4,1,4,3,5,5,4,4,1,5,2,3,3,4,3,4,5,4,3,2,1,3,3,3,5,4,3,3,3,2,1,3,2,1,4,3,4,2,2,5,3,1,4,2,5,4,1,3,1,2,4,5,3,4,2,3,5,5,4,3,4,4,2,5,2,2,2,2,3,5,4,2,1,4,4,4,3,4,3,3,4,2,3,1,2,3
414,4,4,4,1,4,4,3,3,4,1,4,4,2,3,1,1,4,3,4,1,3,2,2,1,3,1,5,4,3,5,1,1,4,3,1,3,2,5,4,5,4,3,5,3,2,5,4,3,3,4,1,1,1,5,4,4,3,2,3,4,4,3,3,5,5,5,1,1,5,2,5,2,4,3,4,5,4,5,4,1,5,1,3,5,4,3,3,4,2,3,3,5,5,3,3,4,2,2,2,1,1,1,3,2,2,1,3,5,2,4,5,3,4,2,3,5,3,5,1,4,4,4,1,2,2,2,2,3,2,4,2,1,2,4,4,4,1,1,5,2,1,3,4,1,3
415,4,4,4,1,4,3,4,3,3,4,1,2,2,3,1,1,4,3,3,3,3,4,2,1,1,4,2,4,3,5,1,1,4,3,1,2,1,5,5,5,4,3,5,3,2,5,4,3,3,4,1,2,1,5,3,2,5,3,3,4,3,1,3,5,5,4,4,1,5,2,3,4,4,3,4,5,3,5,4,1,5,3,3,3,3,3,3,3,2,1,3,5,5,4,3,4,2,4,3,1,3,3,2,3,3,1,3,1,2,4,4,3,3,2,3,3,3,5,1,4,4,2,3,2,2,2,2,3,5,4,2,1,4,4,5,4,2,5,4,3,1,3,4,1,3
